START_DATE,END_DATE,START,STOP,MILES,PURPOSE
2024-11-02 07:45:00,2024-11-02 08:34:00,Salon-de-Provence,Martigues,13.14,Customer Visit
2024-04-13 18:16:00,2024-04-13 18:27:00,Bron,Bron,2.57,Business
2024-01-04 11:51:00,2024-01-04 12:36:00,Bron,Marse!lle,17.44,Errand
2024-03-27 14:42:00,2024-03-27 15:21:00,Vitrolles,La Ciotat,10.81,Business
2024-07-15 18:35:00,2024-07-15 19:10:00,Getafe,Leganés,12.89,Customer Visit
2024-03-01 13:36:00,2024-03-01 14:01:00,Bron,Bron,3.87,Meeting
2024-07-27 15:52:00,2024-07-27 16:01:00,Saint-Priest,Villeurbanne,2.03,Airport
2024-03-21 15:54:00,2024-03-21 16:50:00,Lyon,Bron,18.75,Customer Visit
2024-04-22 06:00:00,2024-04-22 06:45:00,Saint-Denis,Créteil,11.58,Meeting
2024-07-12 21:46:00,2024-07-12 22:20:00,Oullins,Lyon,7.19,Shopping
2024-11-10 16:14:00,2024-11-10 16:47:00,Bron,Caluire-et-Cuire,11.46,Business
2024-10-26 19:54:00,2024-10-26 20:26:00,Paris,Versailles,12.5,Commute
2024-09-09 16:51:00,2024-09-09 17:13:00,Nanterre,Paris,6.03,Errand
2024-11-02 20:10:00,2024-11-02 20:30:00,Caluire-et-Cuire,Lyon,6.61,Customer Visit
2024-08-04 20:29:00,2024-08-04 21:05:00,Issy-les-Moulineaux,Créteil,11.43,Customer Visit
2024-09-03 23:41:00,2024-09-04 00:19:00,Lyon,Villeurbanne,10.83,Customer Visit
2024-05-31 08:53:00,2024-05-31 09:03:00,Aix-en-Provence,Aix-en-Provence,1.59,Errand
2024-07-20 22:25:00,2024-07-20 23:30:00,Martigues,Marseille,19.86,Commute
2024-07-12 12:09:00,2024-07-12 12:36:00,Saint-Denis,Paris,3.98,Meeting
2024-12-20 10:22:00,2024-12-20 10:57:00,Getafe,Leganés,10.01,Commute
2024-09-21 22:25:00,2024-09-21 22:37:00,Saint-Priest,Bron,4.91,Customer Visit
2024-12-17 22:53:00,2024-12-17 23:21:00,Nanterre,Boulogne-Billancourt,5.63,Customer Visit
2024-12-15 16:26:00,2024-12-15 16:36:00,Versailles,Nanterre,4.45,Commute
2024-02-09 06:15:00,2024-02-09 06:37:00,Bron,Vénissieux,5.71,Commute
2024-03-31 11:41:00,2024-03-31 12:06:00,Boulogne-Billancourt,Saint-Denis,8.49,Business
2024-03-02 21:06:00,2024-03-02 21:36:00,Pozuelo de Alarcón,Leganés,6.12,Commute
2024-03-30 09:53:00,2024-03-30 10:28:00,Saint-Denis,Nanterre,11.18,Business
2024-10-18 23:00:00,2024-10-18 23:42:00,Issy-les-Moulineaux,Boulogne-Billancourt,10.84,Airport
2024-01-10 12:51:00,2024-01-10 13:16:00,Créteil,Versailles,9.26,Commute
2024-07-30 20:11:00,2024-07-30 20:29:00,Issy-les-Moulineaux,Issy-les-Moulineaux,3.09,Business
2024-05-03 23:00:00,2024-05-03 23:25:00,Oullins,Oullins,3.5,Commute
2024-11-11 23:20:00,2024-11-11 23:43:00,Versailles,Nanterre,6.02,Errand
2024-10-20 09:52:00,2024-10-20 09:58:00,Aix-en-Provence,Aix-en-Provence,0.8,Business
2024-06-18 11:29:00,2024-06-18 12:20:00,Issy-les-Moulineaux,Versailles,16.39,Commute
2024-01-01 22:54:00,2024-01-01 23:33:00,Boulogne-Billancourt,Versailles,11.6,Business
2024-12-06 09:36:00,2024-12-06 10:07:00,Créteil,Nanterre,8.69,Meeting
2024-05-01 07:17:00,2024-05-01 07:29:00,Aix-en-Provence,Marseille,0.8,Errand
2024-03-26 13:22:00,2024-03-26 13:46:00,Boulogne-Billancourt,Boulogne-Billancourt,6.13,Business
2024-05-25 16:50:00,2024-05-25 17:20:00,Saint-Priest,Vénissieux,9.45,
2024-04-16 12:48:00,2024-04-16 13:13:00,Versailles,Créteil,7.25,Airport
2024-10-02 13:07:00,2024-10-02 13:22:00,Issy-les-Moulineaux,Boulogne-Billancourt,6.49,Commute
2024-11-09 10:03:00,2024-11-09 10:24:00,Nanterre,Nanterre,3.55,Commute
2024-07-15 11:38:00,2024-07-15 11:45:00,Villeurbanne,Villeurbanne,1.39,Errand
2024-04-02 18:28:00,2024-04-02 18:55:00,Boulogne-Billancourt,Versailles,10.0,Meeting
2024-09-17 18:16:00,2024-09-17 19:14:00,Villeurbanne,Vénissieux,16.8,Business
2024-10-19 11:42:00,2024-10-19 12:07:00,Paris,Saint-Denis,5.46,Business
2024-06-18 17:00:00,2024-06-18 17:23:00,Issy-les-Moulineaux,Issy-les-Moulineaux,3.52,Airport
2024-08-14 21:58:00,2024-08-14 22:06:00,Aix-en-Provence,Aix-en-Provence,2.29,Meeting
2024-04-30 14:40:00,2024-04-30 15:06:00,Saint-Denis,Nanterre,7.29,Meeting
2024-08-08 21:40:00,2024-08-08 22:12:00,Almada,Almada,4.56,Commute
2024-07-02 07:10:00,2024-07-02 08:05:00,Amadora,Loures,17.84,Commute
2024-10-04 11:49:00,2024-10-04 12:19:00,Aubagne,Martigues,5.83,Meeting
2024-09-03 10:42:00,2024-09-03 11:43:00,Getafe,Leganés,13.11,Commute
2024-03-22 11:11:00,2024-03-22 12:07:00,Boulogne-Billancourt,Unknown Location,13.7,Business
2024-06-02 20:11:00,2024-06-02 20:31:00,Vénissieux,Oullins,3.3,Business
2024-10-18 11:38:00,2024-10-18 12:17:00,Unknown Location,Madrid,10.13,Business
2024-06-24 07:37:00,2024-06-24 07:46:00,Aubagne,Aubagne,3.06,Commute
2024-01-26 08:36:00,2024-01-26 09:08:00,Issy-les-Moulineaux,Paris,7.3,Meeting
2024-01-03 07:26:00,2024-01-03 07:51:00,Saint-Denis,Saint-Denis,5.45,Commute
2024-01-29 21:27:00,2024-01-29 21:51:00,Versailles,Nanterre,4.82,Customer Visit
2024-03-29 12:17:00,2024-03-29 13:05:00,Saint-Denis,Nanterre,11.18,Business
2024-11-25 14:18:00,2024-11-25 15:09:00,Villeurbanne,Oullins,18.33,Business
2024-04-10 20:11:00,2024-04-10 21:05:00,Boulogne-Billancourt,Saint-Denis,16.77,Business
2024-11-05 15:11:00,2024-11-05 15:55:00,Vénissieux,Caluire-et-Cuire,14.42,Customer Visit
2024-10-08 20:01:00,2024-10-08 20:23:00,Versailles,Saint-Denis,3.87,Business
2024-08-15 15:17:00,2024-08-15 15:43:00,Caluire-et-Cuire,Villeurbanne,7.62,Meeting
2024-07-18 14:28:00,2024-07-18 14:59:00,Villeurbanne,Caluire-et-Cuire,11.22,Meeting
2024-10-17 07:17:00,2024-10-17 07:35:00,Issy-les-Moulineaux,Saint-Denis,6.3,Commute
